MSSubClass,MSZoning,LotArea,YearBuilt,OverallQual,OverallCond,ExterQual,Foundation,TotalBsmtSF,GrLivArea,GarageCars,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50,C,6432,1982,8,2,TA,CBlock,285,3864,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2005,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1630,0,0,0,0,1,0,3,1,TA,9,Typ,1,,Attchd,1991,RFn,433,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2010,WD,Normal,608225.8498837749
60,RH,19745,1948,4,3,Ex,BrkTil,2375,3703,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2011,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,719,0,0,0,0,2,1,4,1,TA,7,Typ,1,,Attchd,1900,RFn,227,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,493503.58231295354
80,RM,2753,1969,10,6,Fa,PConc,2110,2903,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1954,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1964,0,0,0,0,3,1,2,1,TA,5,Typ,2,,Attchd,2010,RFn,508,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD,Normal,582567.5337333492
90,FV,19322,2011,5,4,Fa,BrkTil,686,1577,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1976,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2406,0,0,0,0,3,0,4,1,TA,7,Typ,0,,Attchd,1911,RFn,798,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2008,WD,Normal,432583.67428502714
20,RM,11123,1955,4,6,Gd,BrkTil,1305,1389,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2003,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2095,0,0,0,0,2,0,2,1,TA,5,Typ,2,,Attchd,2000,RFn,302,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2010,WD,Normal,392190.49834607635
80,RH,17376,1975,1,1,Po,BrkTil,1464,1292,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2004,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,595,0,0,0,0,1,1,1,1,TA,5,Typ,2,,Attchd,2018,RFn,33,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2009,WD,Normal,332374.97168772225
60,RH,7588,1950,8,10,Gd,BrkTil,737,3958,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2006,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1488,0,0,0,0,2,1,4,1,TA,9,Typ,0,,Attchd,1955,RFn,1,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2010,WD,Normal,622173.8684337112
60,FV,7304,1936,1,1,Gd,Slab,2686,2812,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2006,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1612,0,0,0,0,3,0,2,1,TA,7,Typ,2,,Attchd,1949,RFn,361,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,404318.1431732259
30,RM,8345,1916,5,3,Po,BrkTil,2983,1481,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2018,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2445,0,0,0,0,3,1,5,1,TA,9,Typ,0,,Attchd,1919,RFn,194,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,422747.0171887759
30,RH,16352,1957,6,8,Ex,PConc,1958,3786,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1994,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2778,0,0,0,0,2,0,5,1,TA,5,Typ,0,,Attchd,1965,RFn,605,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD,Normal,554332.3407120411
80,C,1597,1986,6,8,Fa,PConc,1894,1301,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1979,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1467,0,0,0,0,2,1,2,1,TA,8,Typ,0,,Attchd,1935,RFn,307,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2010,WD,Normal,432686.1529683231
70,RL,3336,1989,5,4,Gd,BrkTil,2523,542,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2005,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2822,0,0,0,0,2,0,4,1,TA,4,Typ,0,,Attchd,1978,RFn,646,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006,WD,Normal,366217.32173270656
80,RL,10879,1928,3,6,Po,CBlock,1485,2109,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1955,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,745,0,0,0,0,3,0,4,1,TA,5,Typ,2,,Attchd,1937,RFn,715,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,411931.22225472966
30,RL,1572,1932,5,8,TA,Slab,2100,3409,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1943,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2658,0,0,0,0,3,1,1,1,TA,8,Typ,2,,Attchd,1921,RFn,249,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,539004.7941868594
60,RM,8521,1959,8,7,Gd,BrkTil,2801,3849,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1956,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,733,0,0,0,0,3,0,1,1,TA,5,Typ,2,,Attchd,2007,RFn,146,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2010,WD,Normal,599228.6297334323
40,FV,7171,1990,2,7,Fa,BrkTil,485,2277,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1905,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2964,0,0,0,0,1,1,3,1,TA,8,Typ,1,,Attchd,1960,RFn,345,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2010,WD,Normal,400179.9199878554
80,RH,19474,1988,6,4,Ex,BrkTil,1513,3701,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1991,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1651,0,0,0,0,3,1,1,1,TA,7,Typ,2,,Attchd,1949,RFn,347,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,565251.4056005231
60,C,14992,2019,9,9,Gd,CBlock,2001,849,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1931,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1760,0,0,0,0,3,1,4,1,TA,3,Typ,2,,Attchd,1995,RFn,253,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2010,WD,Normal,484578.0274996153
40,C,12861,1954,8,10,Gd,CBlock,1387,2067,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2007,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1302,0,0,0,0,1,0,3,1,TA,6,Typ,1,,Attchd,1958,RFn,398,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2010,WD,Normal,513140.5739712876
40,RM,13464,1909,8,6,Po,CBlock,2456,1629,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1973,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1917,0,0,0,0,1,0,1,1,TA,5,Typ,0,,Attchd,1919,RFn,333,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007,WD,Normal,479266.3118605075
30,RL,2633,1946,8,3,TA,Slab,1030,3459,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2013,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1154,0,0,0,0,1,0,2,1,TA,6,Typ,0,,Attchd,1935,RFn,175,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2008,WD,Normal,588994.2745964412
80,RM,18901,1922,7,5,TA,PConc,1765,2548,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1917,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2942,0,0,0,0,1,1,5,1,TA,5,Typ,0,,Attchd,1996,RFn,124,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2010,WD,Normal,510809.30001411954
50,FV,13485,1984,8,5,Ex,Slab,667,2280,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1967,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,610,0,0,0,0,1,0,1,1,TA,7,Typ,1,,Attchd,1914,RFn,762,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2009,WD,Normal,531537.6040215789
20,FV,11849,1920,6,5,Fa,CBlock,1220,1083,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1972,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,589,0,0,0,0,1,0,1,1,TA,7,Typ,2,,Attchd,1961,RFn,397,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,407957.0256018346
30,RH,4648,2006,2,8,Ex,PConc,834,931,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1906,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1262,0,0,0,0,2,0,2,1,TA,8,Typ,2,,Attchd,2013,RFn,130,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2008,WD,Normal,331282.90091851214
30,RH,16177,1912,2,9,Gd,PConc,875,3877,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2013,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1803,0,0,0,0,2,0,4,1,TA,5,Typ,2,,Attchd,2009,RFn,561,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2009,WD,Normal,476018.8000784855
50,FV,14140,2000,8,9,Gd,CBlock,2414,2432,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1907,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1856,0,0,0,0,2,1,2,1,TA,7,Typ,2,,Attchd,1902,RFn,604,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2006,WD,Normal,519247.9273448152
20,FV,18921,1932,1,6,TA,CBlock,1001,2600,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1963,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2679,0,0,0,0,2,0,1,1,TA,7,Typ,1,,Attchd,1992,RFn,406,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,389500.98954531975
60,FV,15357,1923,6,6,Fa,Slab,249,3487,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2006,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1536,0,0,0,0,3,1,4,1,TA,5,Typ,2,,Attchd,2010,RFn,731,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2010,WD,Normal,523854.6104868782
70,RM,14368,2007,6,9,Po,CBlock,1939,3067,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1906,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1964,0,0,0,0,1,1,3,1,TA,8,Typ,0,,Attchd,1990,RFn,333,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2006,WD,Normal,508602.4728488373
80,FV,4137,1910,4,4,Fa,PConc,1618,3901,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1940,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,597,0,0,0,0,3,1,1,1,TA,8,Typ,1,,Attchd,1904,RFn,19,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD,Normal,540409.926764664
70,C,1097,1916,10,6,Gd,BrkTil,1263,1848,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1939,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1643,0,0,0,0,1,1,2,1,TA,8,Typ,1,,Attchd,1955,RFn,204,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2007,WD,Normal,527910.2523881398
60,RL,12407,1967,3,4,Po,CBlock,2427,3685,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1902,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,792,0,0,0,0,1,0,3,1,TA,8,Typ,0,,Attchd,1930,RFn,602,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,485739.6707141218
90,FV,13722,1946,3,1,Fa,CBlock,871,2694,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1916,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2339,0,0,0,0,3,0,5,1,TA,3,Typ,0,,Attchd,1985,RFn,354,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD,Normal,440102.1909899914
30,RL,13924,1924,1,7,Fa,Slab,834,2530,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1965,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2234,0,0,0,0,2,0,3,1,TA,5,Typ,2,,Attchd,1934,RFn,172,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2009,WD,Normal,378282.62467585003
20,RM,4750,1993,3,10,Po,Slab,2822,1689,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1978,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1524,0,0,0,0,3,1,2,1,TA,9,Typ,0,,Attchd,2017,RFn,188,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD,Normal,388733.3192711427
30,RL,9535,1972,4,6,Gd,CBlock,918,3950,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2009,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2797,0,0,0,0,3,0,3,1,TA,3,Typ,1,,Attchd,1970,RFn,1,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2010,WD,Normal,543044.0916850144
40,RM,5666,1920,5,9,Fa,PConc,1724,1662,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1992,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1151,0,0,0,0,1,1,2,1,TA,7,Typ,1,,Attchd,1969,RFn,167,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2007,WD,Normal,428680.9958289125
30,C,17009,1983,3,7,Po,PConc,2502,3176,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2013,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2696,0,0,0,0,1,0,1,1,TA,3,Typ,1,,Attchd,1925,RFn,367,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,476960.8174243213
30,RM,17994,1982,6,7,Gd,BrkTil,2413,798,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2011,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2591,0,0,0,0,1,0,4,1,TA,9,Typ,2,,Attchd,2017,RFn,535,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2006,WD,Normal,423835.9303333495
60,RM,2727,1982,5,2,Po,CBlock,1313,3847,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1951,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2406,0,0,0,0,2,0,5,1,TA,9,Typ,2,,Attchd,1900,RFn,579,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2007,WD,Normal,542656.4948636394
60,RH,2854,1911,3,9,Po,Slab,1897,2439,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1921,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2221,0,0,0,0,3,1,4,1,TA,9,Typ,0,,Attchd,1982,RFn,369,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2007,WD,Normal,420837.5449344858
60,FV,11800,1936,6,10,Fa,PConc,402,1288,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1903,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1567,0,0,0,0,3,0,4,1,TA,8,Typ,2,,Attchd,1906,RFn,705,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2009,WD,Normal,413661.45542361704
70,FV,6055,1941,6,9,Gd,BrkTil,2105,1349,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2015,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2709,0,0,0,0,2,1,4,1,TA,7,Typ,2,,Attchd,1935,RFn,595,TA,TA,Y,0,0,0,0,0,0,,,,0,12,2008,WD,Normal,427721.06553225353
40,C,11271,1916,8,6,Fa,CBlock,2568,2725,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1905,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2316,0,0,0,0,3,1,2,1,TA,3,Typ,1,,Attchd,1975,RFn,436,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2006,WD,Normal,536225.0223566435
90,C,19708,2000,2,3,Ex,PConc,1327,3389,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1937,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,752,0,0,0,0,3,1,2,1,TA,3,Typ,1,,Attchd,1983,RFn,206,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,451377.2199034087
90,FV,13819,2017,1,1,Ex,CBlock,1138,1877,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1925,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,631,0,0,0,0,1,0,5,1,TA,5,Typ,0,,Attchd,1986,RFn,48,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD,Normal,381002.25409371377
60,RH,10369,1947,4,4,Gd,CBlock,209,1677,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1910,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2407,0,0,0,0,2,0,2,1,TA,3,Typ,1,,Attchd,1924,RFn,543,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2009,WD,Normal,419572.9456282051
20,FV,10283,2002,7,3,Po,PConc,1064,2449,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1989,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2410,0,0,0,0,1,1,2,1,TA,7,Typ,2,,Attchd,1993,RFn,681,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2009,WD,Normal,522505.42174076365
70,RH,14171,1927,10,1,Fa,PConc,815,3772,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1916,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2179,0,0,0,0,2,1,2,1,TA,8,Typ,0,,Attchd,1958,RFn,128,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2010,WD,Normal,630137.9735974122
50,C,6774,1940,3,3,Fa,PConc,2220,1377,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1987,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1632,0,0,0,0,1,1,2,1,TA,5,Typ,0,,Attchd,1960,RFn,446,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009,WD,Normal,362519.68149345805
20,RL,7519,1998,3,4,Gd,CBlock,233,1638,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1991,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1558,0,0,0,0,3,1,1,1,TA,3,Typ,1,,Attchd,1928,RFn,613,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2006,WD,Normal,404980.015142171
80,C,11983,1946,5,8,Gd,CBlock,792,2077,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1998,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2425,0,0,0,0,2,1,5,1,TA,5,Typ,1,,Attchd,1994,RFn,34,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2010,WD,Normal,451803.61284674384
80,C,19133,2011,5,9,Ex,BrkTil,1907,3306,3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1930,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2822,0,0,0,0,2,0,2,1,TA,6,Typ,1,,Attchd,1917,RFn,198,TA,TA,Y,0,0,0,0,0,0,,,,0,2,2008,WD,Normal,524130.82372354274
20,RM,15939,1917,10,3,TA,Slab,1613,3639,2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1976,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,686,0,0,0,0,1,0,5,1,TA,5,Typ,0,,Attchd,1940,RFn,76,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007,WD,Normal,629842.4733458302
60,RM,1781,1977,3,6,Gd,CBlock,2840,2992,1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,2017,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,1448,0,0,0,0,2,0,3,1,TA,9,Typ,1,,Attchd,1918,RFn,368,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007,WD,Normal,460406.27254357166
50,RM,17282,1998,9,10,TA,Slab,2166,3897,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1934,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,2790,0,0,0,0,3,1,1,1,TA,8,Typ,2,,Attchd,2017,RFn,525,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD,Normal,644646.1581650821
50,RM,7823,2007,4,5,Gd,PConc,334,3255,0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1915,Gable,CompShg,VinylSd,VinylSd,,0,TA,,,,,0,,0,0,GasA,Gd,Y,SBrkr,763,0,0,0,0,3,1,2,1,TA,9,Typ,0,,Attchd,1903,RFn,348,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2008,WD,Normal,486876.0632766995
